Goal Hash: -1644042410
States: 1024, Actions: 8
State\Action,Action_0,Action_1,Action_2,Action_3,Action_4,Action_5,Action_6,Action_7
State_384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_450,0.0,-36.848072982566904,0.0,-36.25286091311049,0.0,5.680551099326183,0.0,5.603323310742369
State_451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_454,0.0,-38.45351695142451,0.0,-35.64241385958972,0.0,6.1470578337430695,6.139370981597466,0.0
State_455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_458,0.0,-37.21210103410354,0.0,-36.31272389384873,6.515251906287586,0.0,0.0,5.9842392348990545
State_459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_462,0.0,-38.50837154322354,0.0,-37.849638713507034,5.27286089377564,0.0,6.6428843464309395,0.0
State_463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_466,0.0,-32.07529408678034,9.60862504123413,0.0,0.0,9.578814039316098,0.0,9.43563471472141
State_467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_470,0.0,-35.00268779559558,8.109491409326006,0.0,0.0,10.390903252006389,10.30338908471519,0.0
State_471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_474,0.0,-34.65108336234211,6.9000644674940546,0.0,12.70305042052131,0.0,0.0,10.398553824572323
State_475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_478,0.0,-25.09787443463588,9.848465384686268,0.0,11.091190556405428,0.0,11.275619391657742,0.0
State_479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_482,10.375490476184034,0.0,0.0,-33.41759244626247,0.0,10.313982017122513,0.0,10.002010722169322
State_483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_486,8.17356725516424,0.0,0.0,-31.411520080316727,0.0,10.115931464017898,10.645990758855296,0.0
State_487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_490,3.491459906447622,0.0,0.0,-33.02197476818686,10.247535528569406,0.0,0.0,9.770204587667017
State_491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_494,9.411892250183602,0.0,0.0,-38.81788778486843,9.548599794134253,0.0,10.050776355747923,0.0
State_495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_498,12.97600719684879,0.0,13.682246057800155,0.0,0.0,14.217264911572414,0.0,13.655764159691977
State_499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_502,12.60612912907649,0.0,14.539183641102467,0.0,0.0,5.123338360624663,14.097560222959974,0.0
State_503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_506,14.080480050570472,0.0,15.25138649419603,0.0,15.035419365395683,0.0,0.0,7.444965304002572
State_507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_510,2.650693160594266,0.0,9.427765203416246,0.0,3.231963759927193,0.0,16.24554564596797,0.0
State_511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_706,0.0,-24.69580841076741,0.0,-26.663787129636376,0.0,16.025469915735698,0.0,80.62188753855835
State_707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_710,0.0,-35.33495987354952,0.0,-20.332068342656257,0.0,9.53101328153259,260.0670507214469,0.0
State_711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_714,0.0,-26.183598241885303,0.0,-25.39287834578106,36.948256965532565,0.0,0.0,5.026418432056531
State_715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_718,0.0,-28.52725429937255,0.0,-28.877005718577472,27.098138599137755,0.0,7.695203534655128,0.0
State_719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_722,0.0,-20.285100808202124,11.022110111015825,0.0,0.0,12.483841562273934,0.0,12.899310798292108
State_723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_726,0.0,-22.297387200123097,41.65798453598512,0.0,0.0,13.600805669238092,13.06438818805611,0.0
State_727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_730,0.0,-20.295876705875457,9.643096610993672,0.0,11.740905540684604,0.0,0.0,12.099711276098468
State_731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_734,0.0,-25.641999321281162,13.511415626082464,0.0,17.22245884186302,0.0,12.556073114342325,0.0
State_735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_738,51.44497775440662,0.0,0.0,-16.18129821336876,0.0,14.61088262763094,0.0,15.300888047269577
State_739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_742,12.442932445846973,0.0,0.0,-9.554916032456642,0.0,16.279517233361066,15.869710298206027,0.0
State_743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_746,10.261085610188749,0.0,0.0,-22.180840399291014,22.067322090943037,0.0,0.0,15.911102935082079
State_747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_750,13.47087080108971,0.0,0.0,-24.846471652512047,17.324868127201675,0.0,16.736678874211584,0.0
State_751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_754,24.163407806556204,0.0,21.285216489029562,0.0,0.0,23.575679277102353,0.0,21.8193848014435
State_755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
